"documents","link","keywords"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/976730/The_Relationship_between_Pornography_use_and_Harmful_Sexual_Attitudes_and_Behaviours-_literature_review_v1.pdf","https://www.gov.uk/government/publications/research-publications",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/952527/Changing_Gender_Norms-_Engaging_with_Men_and_Boys.pdf","https://www.gov.uk/government/publications/research-publications","survey, impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/952934/What_motivates_employers_to_improve_their_Shared_Parental_Leave_and_pay_offers.pdf","https://www.gov.uk/government/publications/research-publications","survey, performance"
"https://www.gov.uk/government/publications/research-publications/sharing-of-childcare-and-well-being-outcomes-an-empirical-analysis","https://www.gov.uk/government/publications/research-publications","survey, impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/957550/Sharing_of_childcare_and_well-being_outcomes__an_empirical_analysis__1_.pdf","https://www.gov.uk/government/publications/research-publications","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/957528/Sharing_of_childcare_and_well-being_outcomes__an_empirical_analysis_APPENDIX.pdf","https://www.gov.uk/government/publications/research-publications","survey, performance"
"https://www.gov.uk/government/publications/evaluation-of-endpoint-pcr-epcr-as-a-diagnostic-test-technology-for-sars-cov-2/evaluation-of-endpoint-pcr-epcr-as-a-central-laboratory-based-diagnostic-test-technology-for-sars-cov-2","https://www.gov.uk/government/publications/evaluation-of-endpoint-pcr-epcr-as-a-diagnostic-test-technology-for-sars-cov-2","performance, impact"
"https://www.gov.uk/government/publications/rapid-evaluation-of-oxford-nanopore-technologies-lampore-assay/rapid-evaluation-of-oxford-nanopore-technologies-lampore-assay","https://www.gov.uk/government/publications/rapid-evaluation-of-oxford-nanopore-technologies-lampore-assay","performance, survey, impact"
"https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020/main-findings-non-association-independent-schools-inspections-and-outcomes-in-england","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/956766/Non-association_independent_schools_inspections_August_2020_data_charts_and_tables.xlsx","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/937013/Non-association_independent_schools_inspections_and_outcomes_in_England__2019_2020_standard_inspections.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/937013/Non-association_independent_schools_inspections_and_outcomes_in_England__2019_2020_standard_inspections.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/937014/Non-association_independent_schools_inspections_and_outcomes_in_England__2019_2020_additional_inspections.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey, impact"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/937014/Non-association_independent_schools_inspections_and_outcomes_in_England__2019_2020_additional_inspections.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/937015/Non-association_independent_schools_inspections_and_outcomes_in_England_inspections_data_at_August_2020.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","performance, survey, impact"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/937015/Non-association_independent_schools_inspections_and_outcomes_in_England_inspections_data_at_August_2020.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","impact, performance, survey"
"https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020/methodology-and-quality-report-non-association-independent-schools-inspections-and-outcomes-in-england","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020",NA
"https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020/pre-release-access-list-non-association-independent-schools-inspections-and-outcomes-in-england","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020",NA
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/937028/Non-association_independent_schools.zip","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955880/use-of-public-engagement-for-technological-innovation.pdf","https://www.gov.uk/government/publications/the-use-of-public-engagement-for-technological-innovation-literature-review-and-case-studies","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955881/use-of-public-engagement-for-technological-innovation-data.ods","https://www.gov.uk/government/publications/the-use-of-public-engagement-for-technological-innovation-literature-review-and-case-studies","impact, performance"
"https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019/fostering-in-england-2018-to-2019-main-findings","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955118/Fostering_in_England_2018-19_dataset.xlsx","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019",NA
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/865740/National_and_sector_trend_data_2014_to_2019.csv/preview","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/865740/National_and_sector_trend_data_2014_to_2019.csv","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/955121/LA_level_data_2018-19.csv/preview","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955121/LA_level_data_2018-19.csv","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/919225/Addtional_tables_.csv/preview","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/919225/Addtional_tables_.csv","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019/fostering-in-england-methodology-and-quality-report","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance"
"https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019/pre-release-access-list-fostering-in-england-2018-to-2019","https://www.gov.uk/government/statistics/fostering-in-england-1-april-2018-to-31-march-2019","impact, performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/954840/Evaluation_of_the_Talented_Leaders_programme_report.pdf","https://www.gov.uk/government/publications/talented-leaders-programme-evaluation","impact, performance"
"https://www.gov.uk/government/publications/valuing-culture-and-heritage-capital-a-framework-towards-decision-making/valuing-culture-and-heritage-capital-a-framework-towards-informing-decision-making","https://www.gov.uk/government/publications/valuing-culture-and-heritage-capital-a-framework-towards-decision-making","impact, performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/955203/GOV.UK_-_Framework_Accessible_v2.pdf","https://www.gov.uk/government/publications/valuing-culture-and-heritage-capital-a-framework-towards-decision-making","impact, performance, survey"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/952754/TEF_Independent_review_report.pdf","https://www.gov.uk/government/publications/independent-review-of-tef-report","impact, simulation, survey, case study, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/940301/5._ONS_Statistical_Evaluation_-_accessible_Sept_2020.pdf","https://www.gov.uk/government/statistics/evaluation-of-the-statistical-elements-of-tef","impact, interview, case study, performance, realist, monitoring, survey"
"https://www.gov.uk/government/publications/research-to-support-the-independent-review-of-tef-surveys-of-he-applicants/research-to-support-the-independent-tef-review-surveys-of-he-applicants","https://www.gov.uk/government/publications/research-to-support-the-independent-review-of-tef-surveys-of-he-applicants","impact, survey, interview, performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/953296/Research_to_support_the_independent_TEF_review_-_surveys_of_HE_applicants.pdf","https://www.gov.uk/government/publications/research-to-support-the-independent-review-of-tef-surveys-of-he-applicants","impact, survey, evaluation, experimental"
