"documents","link"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840061/Warwick_Final_Report_1610.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression/family-friendly-working-policies-and-practices-motivations-influences-and-impacts-for-employers-summary-report-html","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840850/Warwick_Summary_Report.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://www.gov.uk/government/publications/exploring-moving-to-home-education-in-secondary-schools/exploring-moving-to-home-education-in-secondary-schools-research-summary","https://www.gov.uk/government/publications/exploring-moving-to-home-education-in-secondary-schools"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/936259/Exploring_moving_into_home_education.pdf","https://www.gov.uk/government/publications/exploring-moving-to-home-education-in-secondary-schools"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/838463/nudging-firms-to-improve-productivity.pdf","https://www.gov.uk/government/publications/nudging-firms-to-improve-productivity-rapid-literature-review"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/739766/summary-universal-credit-in-work-progression-randomised-controlled-trial.pdf","https://www.gov.uk/government/publications/universal-credit-in-work-progression-randomised-controlled-trial"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/739775/universal-credit-in-work-progression-randomised-controlled-trial-findings-from-quantitative-survey-and-qualitative-research.pdf","https://www.gov.uk/government/publications/universal-credit-in-work-progression-randomised-controlled-trial"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/739767/impact-assessment-universal-credit-in-work-progression-randomised-controlled-trial.pdf","https://www.gov.uk/government/publications/universal-credit-in-work-progression-randomised-controlled-trial"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/838107/in-work-progression-trial-further-impact-assessment-and-cost-benefit-analysis.pdf","https://www.gov.uk/government/publications/universal-credit-in-work-progression-randomised-controlled-trial"
"https://www.gov.uk/government/publications/ethnic-minority-labour-market-participation-interventions-part-1/interventions-supporting-ethnic-minority-labour-market-participation-part-one","https://www.gov.uk/government/publications/ethnic-minority-labour-market-participation-interventions-part-1"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/773018/interventions-supporting-ethnic-minority-labour-market-participation-part-one.pdf","https://www.gov.uk/government/publications/ethnic-minority-labour-market-participation-interventions-part-1"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/896790/building-stronger-britain-together-2019-horr112.pdf","https://www.gov.uk/government/publications/building-a-stronger-britain-together-bsbt-progress-report-2019"
"https://www.gov.uk/government/publications/responses-to-cdei-call-for-evidence/cdei-bias-review-call-for-evidence-summary-of-responses","https://www.gov.uk/government/publications/responses-to-cdei-call-for-evidence"
"https://www.gov.uk/government/statistics/defence-departmental-resources-2019/finance-and-economics-annual-statistical-bulletin-departmental-resources-2019","https://www.gov.uk/government/statistics/defence-departmental-resources-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/837164/20191007-Departmental_Resources_2019_Data_Tables-O.ods","https://www.gov.uk/government/statistics/defence-departmental-resources-2019"
"https://www.gov.uk/government/statistics/defence-departmental-resources-2019/background-quality-report-departmental-resources-statistics-2019","https://www.gov.uk/government/statistics/defence-departmental-resources-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/906693/State_of_the_Nation_2019_young_people_children_wellbeing.pdf","https://www.gov.uk/government/publications/state-of-the-nation-2019-children-and-young-peoples-wellbeing"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/837276/economic-performance-impacts-of-road-enhancements-epire.docx","https://www.gov.uk/government/publications/scoping-study-evaluating-economic-performance-impacts-of-road-enhancements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/836610/Executive_Summary_Learning_from_Phase_1_of_the_Place_Based_Social_Action_programme.pdf","https://www.gov.uk/government/publications/place-based-social-action-phase-1-evaluation-report"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/836609/Learning_from_Phase_1_of_the_Place_Based_Social_Action_programme.pdf","https://www.gov.uk/government/publications/place-based-social-action-phase-1-evaluation-report"
"https://www.gov.uk/government/publications/irp-shropshire-advice/initial-irp-advice-to-the-secretary-of-state-on-shrewsbury-and-telford-acute-services-accessible-version","https://www.gov.uk/government/publications/irp-shropshire-advice"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1080202/initial-irp-advice-to-the-secretary-of-state-on-shrewbsury-and-telford.pdf","https://www.gov.uk/government/publications/irp-shropshire-advice"
"https://www.gov.uk/government/publications/irp-shropshire-advice/final-irp-advice-to-the-secretary-of-state-on-shrewsbury-and-telford-acute-services-accessible-version","https://www.gov.uk/government/publications/irp-shropshire-advice"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1080533/final-advice-to-the-secretary-of-state-on-shrewsbury-and-telford-acute-services.pdf","https://www.gov.uk/government/publications/irp-shropshire-advice"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835208/Research_-_ventilation_and_indoor_air_quality.pdf","https://www.gov.uk/government/publications/ventilation-and-indoor-air-quality-in-new-homes"
"http://digital.nhs.uk/pubs/msmsjun19exp","https://www.gov.uk/government/statistics/maternity-services-monthly-statistics-june-2019-experimental-statistics"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/926261/ILACS_framework_implementation_review.pdf","https://www.gov.uk/government/publications/implementation-review-inspection-of-local-authority-childrens-services-framework"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831619/RHI_Evaluation_Synthesis_Report-Findings_Summary.pdf","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831620/RHI_Evaluation_Synthesis_Report-interim-applicant-research.pdf","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831621/RHI_Evaluation_Synthesis_Report-Appendices.pdf","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831622/Interim_Applicant_Fieldwork-Findings_Working_Paper_CAG.pdf","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/833066/Domestic-RHI-Retrospective-Survey-Data-Tables.xlsx","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/833068/Non-Domestic-RHI-Retrospective-Survey-Data-Tables.xlsx","https://www.gov.uk/government/publications/rhi-evaluation-interim-report-applicant-reaction-to-reform-announcements"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/974902/DCMS_FWWC_Legacy_Evaluation_Report__CSES_17_Sept_2019___1__V2.pdf","https://www.gov.uk/government/publications/first-world-war-centenary-programme-legacy-evaluation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831083/Full_technical_report.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/830905/Summary_of_findings.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/830927/Annex_A_-_Literature_review.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/830936/Annex_B_-_Field_trial_results.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831004/Annex_C_-_Laboratory_trials_results.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831007/Annex_D_-_Social_research.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831008/Annex_E_-_Field_trial_efficiency_calculations.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831137/Annex_F_-_Case_studies.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/831135/Annex_G_-__Biomass_Boiler_Best_Practice_Guidance_-_Owners_and_Users.pdf","https://www.gov.uk/government/publications/biomass-boilers-measurement-of-in-situ-performance"
